Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	partition_rate[1]	partition_rate[2]	rate01	rate10	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rate_loss	rate_neo	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	root_freqs[1]	root_freqs[2]	rtfq1	tree_length
13896	-39.5874	-56.88471	17.29731	0.0164682	0.076608	0.0059285	0.0446671	0.0186259	0.00673683	0.0495751	0.0267668	0.013279	0.0546528	0.00506705	0.00586028	0.0744598	0.0195807	0.23995	0.111493	0.0375138	0.0374052	0.0610219	0.256591	0.00735144	0.044627	0.0446786	1.14584	0.912497	0.3996827	1.600317	0.0388044	0.205019	0.609947	1.63949	4.8776	25.7703	2.349411	4.00397	0.7534298	0.0130813	0.0608527	0.00470924	0.0354808	0.0147953	0.00535132	0.0393795	0.0212619	0.010548	0.0434129	0.00402496	0.00465505	0.0591464	0.0155537	0.190602	0.0885632	0.0297986	0.0297124	0.048472	0.20382	0.00583954	0.035449	0.0354899	0.812035	0.187965	0.8120354	1.258908
13932	-46.46826	-63.67973	17.21147	0.0584786	0.00719688	0.0426701	0.0506005	0.0584648	0.0118316	0.0770448	0.030826	0.000588798	0.0846404	0.16368	0.296038	0.0744375	0.0872679	0.240266	0.010524	0.118758	0.0646492	0.0350475	0.0211579	0.0499294	0.100455	0.119258	0.62653	1.22408	0.311074	1.688926	0.0614846	0.256613	0.654193	1.5286	3.89692	16.2642	2.016617	5.429338	0.3071021	0.0324195	0.00398982	0.0236555	0.028052	0.0324118	0.00655925	0.0427122	0.0170894	0.000326419	0.0469231	0.0907412	0.164118	0.0412668	0.0483798	0.133199	0.00583432	0.0658375	0.0358403	0.0194297	0.0117296	0.02768	0.0556904	0.0661144	0.859697	0.140303	0.8596967	1.80381
13968	-38.11618	-56.54099	18.42481	0.12568	0.16103	0.0637505	0.0597578	0.211267	0.0969884	0.0162681	0.133731	0.011331	0.074153	0.171045	0.00328473	0.0454101	0.134921	0.0771247	0.0306194	0.0356349	0.026635	0.0411519	0.112923	0.311914	0.0425196	0.0755519	0.919633	1.04822	0.3523617	1.647638	0.744568	0.866019	0.956114	1.0459	1.15471	1.34306	0.2132696	4.675986	0.5263967	0.0609299	0.078068	0.0309064	0.0289708	0.102423	0.0470203	0.00788683	0.0648333	0.00549329	0.0359496	0.0829232	0.00159245	0.022015	0.0654102	0.0373903	0.0148444	0.0172759	0.0129128	0.0199506	0.0547454	0.151217	0.0206137	0.0366278	0.522463	0.477537	0.5224633	2.062692
14004	-48.06475	-59.95061	11.88586	0.0454761	0.0198047	0.0224384	0.00280014	0.116614	0.0326021	0.0117073	0.0365158	0.0136363	0.046327	0.0380237	0.0875371	0.0439348	0.0281882	0.0198259	0.0340186	0.122407	0.0602912	0.0275784	0.00316095	0.0203606	0.00254005	0.109589	2.58976	0.0461428	0.5432424	1.456758	0.0106323	0.109039	0.500891	1.99644	9.17105	94.0531	3.285524	2.681597	33.675	0.0481036	0.020949	0.0237348	0.00296193	0.123352	0.0344858	0.0123837	0.0386256	0.0144242	0.0490038	0.0402206	0.0925949	0.0464733	0.0298169	0.0209714	0.0359841	0.129479	0.0637748	0.0291719	0.00334358	0.0215371	0.00268682	0.115921	0.178189	0.821811	0.1781892	0.9453768
14040	-45.85317	-68.0596	22.20642	0.0342448	0.00231527	0.0491057	0.0507131	0.0384566	0.0322404	0.0034769	0.0718097	0.0193081	0.0432059	0.0161314	0.0789621	0.0211568	0.0153014	0.0205834	0.0091325	0.00096919	0.0117241	0.0169008	0.0114884	0.00961357	0.026393	0.0198678	0.599137	1.24052	1.606858	0.3931416	0.112821	0.345023	0.717492	1.39374	2.89836	8.86363	1.577705	0.2446647	0.2897841	0.0567811	0.00383895	0.081422	0.0840873	0.0637648	0.0534577	0.00576503	0.119067	0.0320148	0.0716396	0.0267474	0.130927	0.03508	0.0253711	0.0341293	0.0151426	0.00160701	0.0194396	0.0280233	0.019049	0.0159402	0.0437622	0.0329427	0.537114	0.462886	0.5371137	0.6031009
14076	-32.85807	-49.90953	17.05146	0.0524269	0.00704848	0.000374817	0.00982258	0.0146696	0.022388	0.0201179	0.00262815	0.00272347	0.0225642	0.0313525	0.0302035	0.0397272	0.0269074	0.0128786	0.0090198	0.08538	0.0702001	0.0273201	0.0919486	0.00755558	0.00252359	0.0114427	1.154	0.9076	0.2310778	1.768922	0.0454804	0.221522	0.624859	1.60036	4.51422	21.9875	2.234625	7.655094	0.7628905	0.0872003	0.0117236	0.000623423	0.0163377	0.0243995	0.0372373	0.0334616	0.00437133	0.00452988	0.0375305	0.0521478	0.0502367	0.0660772	0.0447545	0.0214206	0.0150024	0.14201	0.116762	0.0454408	0.152936	0.012567	0.00419742	0.0190323	0.77154	0.22846	0.7715395	0.6012237
14112	-38.17041	-55.78994	17.61953	0.0451183	0.0531823	0.0790245	0.0291446	0.0556224	0.0278633	0.0037508	0.053946	0.00477405	0.028176	0.0110753	0.0184141	0.0731193	0.00198773	0.0894535	0.038168	0.172545	0.0261117	0.112143	0.0575302	0.144042	0.0415134	0.100543	1.63373	0.619762	0.4660649	1.533935	0.122451	0.359085	0.72649	1.37648	2.78486	8.16653	1.518476	3.291248	1.581638	0.0356034	0.0419668	0.0623591	0.0229983	0.0438923	0.0219872	0.0029598	0.0425693	0.00376726	0.0222339	0.00873966	0.0145308	0.0576992	0.00156854	0.0705887	0.0301188	0.136157	0.020605	0.0884934	0.0453977	0.113665	0.0327587	0.0793398	0.264424	0.735576	0.2644239	1.267249
14148	-43.96641	-55.70487	11.73846	0.120868	0.0663757	0.0261616	0.172278	0.0965399	0.0402314	0.0187408	0.00226958	0.00754516	0.00958981	0.00764356	0.215756	0.0491715	0.00925733	0.013567	0.0305124	0.14498	0.0773365	0.0540499	0.0282131	0.21057	0.0229588	0.00301631	2.51063	0.0936191	0.4387584	1.561242	0.00495479	0.0751377	0.445952	2.24239	13.3089	201.825	3.837617	3.558317	16.09054	0.0846634	0.0464935	0.0183251	0.120674	0.0676223	0.0281805	0.0131272	0.00158975	0.00528508	0.00671728	0.00535401	0.151128	0.0344427	0.00648439	0.00950315	0.0213727	0.101553	0.0541712	0.0378598	0.0197621	0.147496	0.0160817	0.00211281	0.199699	0.800301	0.1996991	1.427633
14184	-34.40806	-52.76771	18.35965	0.154219	0.00249618	0.0351622	0.000385337	0.134234	0.041611	0.0280077	0.0395913	0.0120609	0.0286413	0.145954	0.159384	0.100026	0.0252952	0.019495	0.0276652	0.133671	0.0889615	0.0104618	0.128558	0.157008	0.0914513	0.0129662	0.373977	1.37561	0.1979788	1.802021	0.324138	0.577274	0.842472	1.18698	1.73228	3.08511	0.8145992	9.102094	0.163117	0.0977735	0.00158256	0.0222925	0.0002443	0.0851031	0.026381	0.0177567	0.0251005	0.00764653	0.0181584	0.0925338	0.101048	0.063416	0.016037	0.0123597	0.0175395	0.0847464	0.0564009	0.00663268	0.0815049	0.0995421	0.0579794	0.00822046	0.402453	0.597547	0.4024528	1.577307
14220	-33.94587	-54.03271	20.08684	0.192292	0.0335198	0.100231	0.00435757	0.0519245	0.0312967	0.230505	0.00975626	0.00383552	0.118076	0.0290521	0.155558	0.0440112	0.0372039	0.0259042	0.0046973	0.128557	0.112071	0.00529812	0.0837565	0.0488162	0.0952335	0.0545739	1.10002	0.939986	1.040667	0.9593332	0.292036	0.548646	0.829209	1.20597	1.82267	3.42423	0.8900091	0.9218448	0.7021525	0.120143	0.020943	0.0626236	0.00272259	0.0324421	0.019554	0.144018	0.00609566	0.00239641	0.0737732	0.0181516	0.0971916	0.027498	0.0232448	0.0161848	0.00293485	0.0803219	0.0700214	0.00331023	0.0523305	0.0305001	0.0595013	0.0340974	0.820817	0.179183	0.820817	1.600527
14256	-43.48775	-60.67737	17.18962	0.00730335	0.00771658	0.000183182	0.0201662	0.0111296	0.0298695	0.019283	0.00630282	0.0142769	0.0311714	0.0112672	0.119827	0.0186089	0.0412058	0.0200805	0.00783558	0.0184802	0.00262187	0.0435661	0.0463061	0.0527419	0.0433552	0.000922303	1.00077	0.999537	0.3050896	1.69491	0.0210681	0.152205	0.555818	1.79915	6.5701	47.4651	2.791041	5.555451	0.6007418	0.0127187	0.0134383	0.000319009	0.0351192	0.0193821	0.0520174	0.033581	0.0109763	0.0248631	0.0542846	0.0196217	0.208678	0.0324072	0.0717594	0.03497	0.0136456	0.0321831	0.00456596	0.0758698	0.0806416	0.0918494	0.0755026	0.00160618	0.95088	0.0491198	0.9508802	0.5742216
14292	-38.10383	-57.82582	19.72199	0.0872016	0.133578	0.030509	0.0922586	0.0721527	0.0228458	0.0760545	0.0228998	0.0815566	0.0708791	0.0604141	0.226389	0.101551	0.204877	0.0264901	0.0523698	0.0272691	0.000517372	0.0454806	0.0303057	0.024841	0.183269	0.00257191	1.40246	0.758523	0.8540441	1.145956	0.641396	0.805258	0.934659	1.06991	1.24184	1.5591	0.3211213	1.341799	1.109364	0.0520209	0.079687	0.0182004	0.0550377	0.0430433	0.0136288	0.045371	0.0136611	0.0486533	0.0422836	0.0360406	0.135054	0.0605811	0.122221	0.0158029	0.0312417	0.0162676	0.000308643	0.0271318	0.0180791	0.0148191	0.109331	0.0015343	0.405321	0.594679	0.4053214	1.67628
14328	-35.86102	-60.00878	24.14776	0.0711285	0.0290792	0.0286053	0.109777	0.11705	0.028698	0.0186316	0.0634571	0.101439	0.0353049	0.113722	0.0691567	0.0104816	0.00489069	0.00617442	0.0134901	0.013166	0.0316749	0.0183818	0.0317221	0.00185294	0.0650193	0.0023429	0.524788	1.28513	1.898672	0.1013277	0.788139	0.890375	0.964423	1.03689	1.12312	1.26881	0.1721486	0.05336766	0.2450131	0.0721936	0.0295146	0.0290337	0.111421	0.118803	0.0291278	0.0189106	0.0644074	0.102958	0.0358336	0.115425	0.0701924	0.0106386	0.00496393	0.00626688	0.0136921	0.0133632	0.0321492	0.018657	0.0321972	0.00188069	0.0659929	0.00237799	0.914131	0.0858687	0.9141313	0.9852457
14364	-47.53884	-65.0511	17.51226	0.0494992	0.0939011	0.034064	0.0212326	0.0570499	0.0550761	0.00712866	0.0055348	0.000336845	0.130368	0.0760403	0.0746245	0.0875575	0.00144399	0.0877148	0.00867556	0.163744	0.0372069	0.00312667	0.0284699	0.0535224	0.0623295	0.0167287	0.0678663	1.55928	0.151864	1.848136	0.0406851	0.209806	0.614355	1.62772	4.76631	24.579	2.31519	12.16968	0.02611447	0.0428425	0.0812732	0.029483	0.0183772	0.0493777	0.0476694	0.00616999	0.00479048	0.000291545	0.112836	0.0658143	0.0645889	0.0757827	0.0012498	0.0759188	0.00750886	0.141724	0.0322033	0.0027062	0.0246413	0.0463247	0.0539474	0.014479	0.498468	0.501532	0.4984677	1.155376
14400	-37.96467	-58.33961	20.37494	0.0310713	0.00193298	0.02965	0.107681	0.0433217	0.0711079	0.0203281	0.00428318	0.0155229	0.128025	0.150078	0.0510075	0.0187228	0.126501	0.0771149	0.0228149	0.000739759	0.0140259	0.00512783	0.0708123	0.0253566	0.223426	0.0381561	0.825426	1.10474	0.8470629	1.152937	0.248575	0.507181	0.809126	1.2359	1.97168	4.02293	1.006519	1.3611	0.4482992	0.0243351	0.00151392	0.023222	0.0843358	0.0339297	0.055692	0.015921	0.0033546	0.0121576	0.10027	0.117541	0.0399492	0.0146638	0.0990759	0.0603966	0.0178687	0.000579381	0.0109851	0.00401613	0.0554604	0.0198594	0.174988	0.029884	0.81798	0.18202	0.8179797	1.276808
14436	-31.75728	-53.34067	21.58339	0.0217697	0.00742915	0.00217368	0.023573	0.0120866	0.00654976	0.00247015	0.00400157	0.00598781	0.0440999	0.0211999	0.0563342	0.0109733	0.0065236	0.00632785	0.00642334	0.000267574	0.0299451	0.0227986	0.0198782	0.00990451	0.0230265	0.0118186	1.17338	0.895973	1.513612	0.4863881	0.198697	0.454701	0.782018	1.27874	2.19925	5.03279	1.16846	0.3213427	0.785768	0.0612261	0.0208941	0.00611335	0.0662979	0.0339928	0.0184208	0.00694717	0.0112542	0.0168404	0.124028	0.0596235	0.158437	0.0308618	0.0183473	0.0177967	0.0180653	0.000752536	0.0842189	0.0641197	0.0559063	0.0278559	0.0647609	0.033239	0.382692	0.617308	0.3826924	0.3555625
14472	-37.94131	-59.18502	21.24371	0.204465	0.0283642	0.0276192	0.160408	0.0050234	0.0240692	0.0531675	0.0322259	0.0376172	0.190645	0.0159705	0.15194	0.0867502	0.149424	0.094953	0.116213	0.0383011	0.22938	0.0290399	0.115131	0.128025	0.120609	0.110176	0.679851	1.19209	1.532808	0.4671924	0.535302	0.737287	0.909296	1.09975	1.35632	1.86811	0.4518637	0.3047952	0.3421812	0.0951212	0.0131956	0.012849	0.074625	0.00233699	0.0111975	0.0247346	0.0149922	0.0175003	0.0886921	0.00742979	0.0706854	0.040358	0.069515	0.0441741	0.0540649	0.0178185	0.106712	0.01351	0.0535615	0.05956	0.0561096	0.0512564	0.572995	0.427005	0.5729949	2.149517
14508	-40.27601	-59.15258	18.87657	0.00449884	0.0329352	0.0180243	0.0163924	0.00557317	0.143109	0.0308564	0.0113483	0.0042204	0.0875916	0.00187288	0.0552222	0.142602	0.0302411	0.0407174	0.0973266	0.0145629	0.054458	0.0461203	0.00304802	0.0403924	0.0622592	0.0376492	1.0774	0.953563	0.5599031	1.440097	0.0895345	0.308236	0.692693	1.44364	3.24427	11.1689	1.74486	2.572047	0.6779177	0.00458587	0.0335723	0.018373	0.0167095	0.00568098	0.145878	0.0314534	0.0115678	0.00430204	0.0892861	0.00190911	0.0562904	0.145361	0.0308262	0.0415051	0.0992094	0.0148446	0.0555115	0.0470125	0.00310698	0.0411738	0.0634636	0.0383776	0.77759	0.22241	0.77759	0.981022
14544	-48.37286	-59.93568	11.56282	0.0510314	0.00889791	0.020481	0.118974	0.0108909	0.0288977	0.15448	0.00357577	0.0989656	0.162474	0.0296788	0.0932968	0.0385763	0.0158732	0.163308	0.133872	0.262219	0.00879616	0.0553472	0.02587	0.0481614	0.191406	0.0572955	1.71497	0.57102	0.2191759	1.780824	0.000522879	0.0250932	0.316731	3.15725	39.8514	1912.49	5.463624	8.125091	1.802002	0.0286313	0.00499218	0.0114909	0.0667508	0.00611035	0.0162131	0.0866713	0.00200619	0.0555248	0.0911564	0.0166513	0.0523443	0.0216433	0.00890566	0.091624	0.075109	0.147118	0.0049351	0.0310526	0.0145144	0.027021	0.107388	0.0321457	0.0988596	0.90114	0.09885962	1.782368
14580	-44.42242	-56.36644	11.94403	0.00358495	0.0227229	0.0107259	0.127366	0.00616133	0.0315448	0.0458572	0.00569145	0.0134512	0.0253843	0.00213798	0.0381644	0.0400701	0.0648854	0.120008	0.00932458	0.00649224	0.0474082	0.00108859	0.0978511	0.0223091	0.0500922	0.0616919	2.17991	0.292054	0.07394415	1.926056	0.0135417	0.122691	0.519668	1.9243	8.15056	73.8459	3.110629	26.04744	4.478447	0.00419776	0.0266072	0.0125594	0.149138	0.00721456	0.0369371	0.0536961	0.00666436	0.0157505	0.0297235	0.00250345	0.0446883	0.0469198	0.075977	0.140522	0.0109185	0.00760203	0.0555122	0.00127468	0.114578	0.0261227	0.0586551	0.0722376	0.934424	0.0655756	0.9344244	0.8540131
14616	-51.62603	-67.92639	16.30036	0.0846136	0.0430719	0.0196532	0.0463101	0.094805	0.0545666	0.0225578	0.0229479	0.00266017	0.000665638	0.0092238	0.0566157	0.0434287	0.116667	0.0207521	0.0193671	0.0173683	0.0115461	0.0478902	0.0122475	0.070118	0.0443618	0.00101566	0.804451	1.11733	0.4924624	1.507538	0.00174595	0.0451785	0.380508	2.62807	22.1344	572.756	4.591819	3.061224	0.431986	0.0981079	0.0499411	0.0227876	0.0536957	0.109925	0.063269	0.0261553	0.0266077	0.00308441	0.000771795	0.0106948	0.0656448	0.0503548	0.135274	0.0240617	0.0224559	0.0201383	0.0133875	0.0555278	0.0142007	0.0813006	0.0514366	0.00117764	0.918517	0.0814826	0.9185174	0.8624542
14652	-43.83205	-59.28389	15.45184	0.148818	0.149268	0.0238458	0.125282	0.0601883	0.0514588	0.216742	0.00244676	0.0318815	0.00643411	0.0343152	0.0446457	0.0477793	0.25511	0.0735927	0.0296918	0.0183019	0.140173	0.000197656	0.0306143	0.19157	0.0109439	0.113778	1.18377	0.88974	0.1100086	1.889991	0.195804	0.45146	0.780275	1.2816	2.21504	5.10715	1.179066	17.18039	0.7982782	0.0823527	0.0826019	0.0131958	0.0693286	0.0333069	0.0284762	0.119941	0.00135399	0.0176426	0.0035605	0.0189893	0.024706	0.0264401	0.141173	0.0407246	0.0164308	0.0101279	0.0775687	0.000109379	0.0169413	0.106011	0.00605611	0.0629622	0.848639	0.151361	0.8486393	1.807079
14688	-52.66889	-60.64841	7.979527	0.00205769	0.00666636	0.00680033	0.00227887	0.0148702	0.0100718	0.000754525	0.00447802	0.025992	0.0114508	0.00922174	0.0123468	0.0426286	0.0308211	0.00489955	0.00179839	0.0244059	0.00343312	0.00264982	0.00702198	0.015394	0.0227879	0.00383225	2.63774	0.0173566	0.4819963	1.518004	0.000883858	0.0324148	0.343067	2.91488	30.8501	1131.4	5.084052	3.14941	91.18422	0.0077165	0.0249993	0.0255017	0.00854592	0.0557641	0.0377698	0.00282952	0.0167929	0.0974718	0.0429412	0.0345822	0.0463013	0.15986	0.115581	0.0183737	0.00674408	0.091524	0.0128745	0.00993702	0.0263329	0.0577285	0.0854562	0.0143712	0.566576	0.433424	0.5665761	0.2666616
14724	-43.22542	-59.77334	16.54792	0.0913039	0.0192405	0.0474111	0.0706654	0.153908	0.0542879	0.00474172	0.0707653	0.00547059	0.197679	0.0369929	0.0328607	0.0305957	0.0976476	0.113281	0.00307669	0.0366903	0.0652026	0.00296454	0.0463202	0.176115	0.0837124	0.0887208	1.31028	0.813834	0.1171835	1.882816	0.57455	0.763174	0.919138	1.08798	1.31032	1.74049	0.4007023	16.06724	0.9660031	0.0596893	0.0125783	0.0309947	0.046197	0.100616	0.0354903	0.00309987	0.0462623	0.00357636	0.129231	0.0241838	0.0214825	0.0200017	0.0638365	0.0740564	0.00201137	0.023986	0.0426257	0.00193805	0.0302815	0.115134	0.0547264	0.0580006	0.644428	0.355572	0.6444283	1.529653
14760	-42.91314	-57.829	14.91586	0.0330199	0.159167	0.372124	0.0394673	0.0320512	0.0337892	0.0156535	0.00324335	0.0709991	0.203255	0.0685661	0.097802	0.0381806	0.0732202	0.0284085	0.101222	0.0156583	0.108479	0.0967297	0.384587	0.0176219	0.206262	0.0237889	1.51512	0.690927	0.1141176	1.885882	0.405079	0.64357	0.871536	1.1474	1.55383	2.46865	0.6534182	16.52578	1.31573	0.0148518	0.0715906	0.167375	0.0177517	0.0144161	0.0151978	0.0070407	0.0014588	0.0319342	0.0914204	0.0308399	0.0439897	0.017173	0.0329332	0.0127777	0.0455278	0.00704283	0.0487921	0.0435074	0.172981	0.00792604	0.0927729	0.0106998	0.683918	0.316082	0.683918	2.223295
14796	-36.13428	-55.40314	19.26886	0.0333779	0.0111668	0.039927	0.0196969	0.133375	0.0271105	0.0144276	0.0361644	0.0363119	0.0405061	0.0646191	0.0535321	0.042666	0.000854245	0.00685473	0.0752406	0.0088147	0.0264734	0.0693434	0.0791379	0.0423607	0.167212	0.00821104	1.77486	0.535087	1.04932	0.9506797	0.158433	0.407158	0.755532	1.32357	2.45605	6.31182	1.3322	0.9059957	1.990168	0.032175	0.0107644	0.0384881	0.0189871	0.128568	0.0261335	0.0139077	0.0348611	0.0350034	0.0390464	0.0622904	0.0516029	0.0411284	0.000823461	0.0066077	0.0725291	0.00849705	0.0255194	0.0668445	0.076286	0.0408342	0.161187	0.00791514	0.407584	0.592416	0.4075841	1.037384
14832	-35.51461	-56.84551	21.3309	0.00686648	0.0422486	0.00918409	0.00864152	0.0296818	0.0184422	0.00209969	0.00960327	0.00305232	0.0742115	0.0147781	0.0504527	0.0122869	0.00822684	0.0351286	0.0424286	0.0276168	0.102913	0.0355156	0.00333379	0.0415092	0.0358665	0.0257794	0.564164	1.2615	1.027679	0.972321	0.147048	0.392616	0.747008	1.33867	2.54702	6.80051	1.386121	0.946133	0.2683296	0.0107311	0.0660272	0.0143531	0.0135052	0.0463875	0.0288219	0.00328145	0.0150082	0.00477024	0.11598	0.0230955	0.0788488	0.0192023	0.0128571	0.0548997	0.0663084	0.0431602	0.160835	0.0555046	0.00521012	0.0648715	0.0560531	0.0402887	0.617094	0.382906	0.6170942	0.6398674
14868	-35.14008	-50.17871	15.03863	0.0507289	0.0217024	0.0157225	0.0160496	0.0220112	0.0971885	0.0336474	0.0413226	0.00484569	0.0728771	0.0303655	0.0122893	0.0461478	0.00466205	0.0233122	0.0123007	0.0506097	0.0517282	0.0611451	0.364375	0.00552948	0.0550018	0.071312	2.05677	0.365939	0.1498988	1.850101	0.150255	0.396768	0.749464	1.33429	2.52036	6.65537	1.370522	12.34234	3.372315	0.0435488	0.0186307	0.0134972	0.0137779	0.0188957	0.0834326	0.028885	0.0354738	0.00415984	0.0625622	0.0260676	0.0105498	0.0396161	0.00400219	0.0200126	0.0105596	0.0434465	0.0444067	0.0524907	0.312802	0.00474685	0.0472169	0.0612186	0.871866	0.128134	0.8718662	1.164875
14904	-39.62197	-54.65146	15.02948	0.0496223	0.0191408	0.0141976	0.0803329	0.032101	0.0801346	0.110877	0.080554	0.030031	0.150328	0.0257383	0.00406479	0.199665	0.00830396	0.0561932	0.0133546	0.0622978	0.0719371	0.0534377	0.138662	0.00216247	0.0379074	0.110956	1.74264	0.554417	0.1014885	1.898511	0.228078	0.486336	0.798601	1.25219	2.05619	4.38446	1.068743	18.70666	1.885915	0.0346524	0.0133665	0.00991449	0.0560984	0.0224169	0.0559599	0.0774284	0.0562528	0.0209713	0.104978	0.0179737	0.00283854	0.139431	0.00579885	0.0392411	0.00932586	0.0435041	0.0502354	0.0373168	0.0968309	0.00151011	0.0264716	0.0774831	0.536708	0.463292	0.5367075	1.432
14940	-39.10483	-55.71643	16.6116	0.00310011	0.0155929	0.00541739	0.0481481	0.0342809	0.105231	0.0783585	0.0668411	0.00175609	0.0052204	0.0822876	0.139416	0.286109	0.20822	0.0872009	0.0568208	0.0437567	0.300683	0.0145071	0.181695	0.0266555	0.0226113	0.0099434	1.27695	0.833829	0.2267149	1.773285	0.209937	0.467069	0.788593	1.26808	2.14101	4.76332	1.128671	7.821651	0.9188592	0.00169976	0.00854943	0.0029703	0.0263991	0.0187958	0.0576969	0.0429632	0.0366483	0.000962848	0.00286229	0.0451174	0.0764405	0.15687	0.114165	0.0478114	0.0311543	0.0239914	0.164861	0.00795411	0.0996218	0.0146149	0.0123975	0.00545186	0.65639	0.34361	0.6563904	1.823853
14976	-42.39775	-54.49825	12.10051	0.0492433	0.0685313	0.0502869	0.0466118	0.0274781	0.242982	0.0166802	0.100986	0.0185023	0.361249	0.0931939	0.344979	0.0798956	0.0334481	0.0405545	0.243381	0.250762	0.0426588	0.0291053	0.141843	0.142824	0.0610175	0.0359334	2.37881	0.172717	0.3965254	1.603475	0.0220294	0.155553	0.559604	1.78698	6.42868	45.3939	2.758782	4.043813	8.263711	0.0195244	0.0271718	0.0199381	0.018481	0.0108947	0.0963393	0.00661347	0.0400399	0.00733593	0.143231	0.0369502	0.13678	0.0316776	0.0132617	0.0160793	0.0964977	0.0994239	0.0169137	0.0115399	0.0562391	0.0566279	0.0241927	0.0142471	0.10367	0.89633	0.1036695	2.522147
15012	-42.145	-58.23894	16.09394	0.0155684	0.0426063	0.00791034	0.126847	0.365417	0.150085	0.0300574	0.10386	0.0730179	0.0395211	0.0155517	0.402987	0.080518	0.104551	0.0694232	0.478032	0.015685	0.0272589	0.00364655	0.105669	0.0286423	0.00552295	0.00397186	2.16519	0.300884	0.9540351	1.045965	0.107814	0.337469	0.712553	1.4034	2.96324	9.27523	1.610526	1.096359	4.317658	0.00677962	0.0185539	0.00344475	0.0552384	0.159129	0.065358	0.0130892	0.0452282	0.0317974	0.0172104	0.00677236	0.17549	0.0350635	0.0455293	0.030232	0.20817	0.00683039	0.0118705	0.00158797	0.0460162	0.012473	0.0024051	0.00172964	0.333744	0.666256	0.3337442	2.29635
15048	-46.89368	-59.94689	13.05321	0.0402915	0.000694702	0.0187362	0.0107206	0.00494704	0.0209935	0.00703612	0.0115297	0.00805291	0.00733998	0.00757451	0.0090951	0.00305314	0.00744926	0.00853256	0.00653123	0.0319187	0.009999	0.00142288	0.0124039	0.0148783	0.000981869	0.000432812	2.4238	0.145718	0.3288916	1.671108	0.00882101	0.0995461	0.486858	2.05399	10.0456	113.366	3.420563	5.081031	9.980082	0.164714	0.00283997	0.0765944	0.0438261	0.0202238	0.0858226	0.028764	0.0471338	0.0329207	0.0300062	0.0309649	0.0371812	0.0124814	0.0304529	0.0348815	0.0267	0.130485	0.0408764	0.0058168	0.0507079	0.0608232	0.00401393	0.00176936	0.442168	0.557832	0.4421684	0.2446155
15084	-31.30101	-51.06442	19.76341	0.0134074	0.00145578	0.0284966	0.0259452	0.037977	0.00670731	0.00463484	0.0189812	0.00899097	0.0401086	0.0385542	0.0391023	0.0958069	0.0927697	0.0322044	0.00952417	0.0244486	0.0740384	0.0243437	0.0223905	0.00858822	0.0132544	0.000947876	1.15246	0.908524	0.7830508	1.216949	0.111335	0.3428	0.716046	1.39656	2.91715	8.98187	1.587287	1.554113	0.7610975	0.0202321	0.00219681	0.0430021	0.039152	0.0573084	0.0101215	0.0069941	0.0286431	0.0135676	0.060525	0.0581794	0.0590065	0.144575	0.139992	0.0485974	0.0143722	0.0368936	0.111726	0.0367354	0.0337878	0.0129599	0.0200012	0.00143037	0.523947	0.476053	0.5239467	0.6626783
15120	-35.16975	-55.35139	20.18165	0.0286948	0.0302362	0.0256274	0.00102012	0.193093	0.0449827	0.0387067	0.151025	0.016528	0.0527079	0.0828001	0.0930743	0.0820312	0.0464501	0.145488	0.0559902	0.15442	0.0222997	0.10715	0.0362045	0.167195	0.125366	0.00208712	0.141873	1.51488	0.4505348	1.549465	0.406716	0.644837	0.872071	1.1467	1.55078	2.45872	0.6505022	3.439168	0.05619211	0.0168478	0.0177528	0.0150468	0.000598951	0.113372	0.026411	0.0227262	0.0886722	0.00970419	0.0309468	0.048615	0.0546474	0.0481636	0.0272726	0.0854216	0.032874	0.0906658	0.013093	0.0629119	0.021257	0.0981665	0.0736073	0.00122542	0.768984	0.231016	0.7689839	1.703179
