Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	partition_rate[1]	partition_rate[2]	rate01	rate10	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rate_loss	rate_neo	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	root_freqs[1]	root_freqs[2]	rtfq1	tree_length
1224	-36.02867	-55.14713	19.11845	0.000795911	0.0101567	0.024965	0.00192949	0.0336418	0.0233197	0.0518671	0.0119688	0.000371701	0.0252203	0.0580332	0.0568519	0.0184778	0.0409706	0.0107197	0.0344019	0.0558821	0.0070703	0.00331816	0.00426884	0.011451	0.00777475	0.0282323	0.47206	1.31676	0.2712454	1.728755	0.137039	0.379347	0.739039	1.35311	2.63611	7.2972	1.437093	6.373398	0.2151	0.00152564	0.0194689	0.0478543	0.00369854	0.0644863	0.0447004	0.0994214	0.0229424	0.000712495	0.0483435	0.111241	0.108977	0.0354192	0.0785346	0.020548	0.0659433	0.107118	0.0135527	0.00636041	0.00818273	0.0219499	0.014903	0.0541171	0.785372	0.214628	0.7853723	0.5216891
1260	-31.31023	-52.0835	20.77327	0.206571	0.0382803	0.0254022	0.0726054	0.199894	0.0978762	0.0399618	0.278186	0.00552634	0.177203	0.0713407	0.259938	0.136809	0.0491321	0.207641	0.216449	0.0801003	0.0856162	0.0413861	0.0458261	0.0650128	0.201309	0.283745	0.340921	1.39545	1.583102	0.4168985	0.595344	0.776522	0.924123	1.08211	1.28779	1.6797	0.3749954	0.2633429	0.1465859	0.0715818	0.013265	0.00880246	0.0251595	0.0692678	0.0339164	0.0138477	0.0963977	0.001915	0.0614049	0.0247212	0.0900744	0.0474073	0.0170254	0.0719525	0.0750044	0.0277566	0.029668	0.0143412	0.0158798	0.0225284	0.0697581	0.0983243	0.500797	0.499203	0.5007967	2.88581
1296	-39.85951	-54.20985	14.35034	0.126532	0.012345	0.139931	0.0853334	0.0335806	0.0632509	0.0927372	0.0693133	0.0179695	0.0678052	0.195988	0.081835	0.410776	0.0801481	0.102837	0.144998	0.140121	0.0279492	0.231755	0.045612	0.01404	0.0386107	0.0261091	1.81656	0.510066	0.1927752	1.807225	0.116455	0.350399	0.720961	1.38704	2.85389	8.58703	1.554781	9.37478	2.136851	0.0562469	0.00548769	0.0622035	0.0379331	0.0149275	0.0281168	0.0412243	0.0308117	0.00798795	0.0301414	0.0871221	0.036378	0.182601	0.0356281	0.0457138	0.0644556	0.0622876	0.0124242	0.103021	0.0202759	0.0062412	0.0171636	0.0116062	0.284122	0.715878	0.2841224	2.249575
1332	-38.88525	-57.92789	19.04264	0.0668933	0.019055	0.038352	0.00923618	0.0305629	0.114935	0.0170146	0.0811319	0.00224768	0.00797458	0.014752	0.0130047	0.0295255	0.00382089	0.0169011	0.113874	0.0491537	0.00535209	0.024589	0.0457993	0.0339957	0.0775178	0.0263005	1.42412	0.745528	0.4862891	1.513711	0.26692	0.525103	0.81794	1.22258	1.90439	3.74644	0.9550345	3.11278	1.146131	0.0794468	0.0226309	0.0455494	0.0109695	0.0362985	0.136504	0.0202076	0.0963575	0.00266949	0.00947112	0.0175204	0.0154452	0.0350664	0.00453793	0.0200728	0.135243	0.0583781	0.00635649	0.0292035	0.0543942	0.0403754	0.0920651	0.0312362	0.481218	0.518782	0.4812179	0.8419889
1368	-38.54577	-54.88774	16.34196	0.0280332	0.053645	0.00685683	0.00493925	0.0175069	0.00365556	0.043478	0.0223388	0.00268896	0.0023544	0.0347554	0.0203228	0.0243623	0.00484509	0.0866617	0.00356592	0.0187392	0.0366757	0.00962484	0.0377512	0.0100364	0.0625325	0.0567194	1.98723	0.407662	0.288349	1.711651	0.0780581	0.28829	0.678386	1.47409	3.46873	12.811	1.844044	5.936039	2.92482	0.0473462	0.0906028	0.0115807	0.00834206	0.029568	0.00617401	0.0734315	0.0377287	0.00454147	0.00397642	0.0586996	0.0343239	0.0411464	0.00818303	0.146366	0.0060226	0.0316494	0.0619429	0.0162557	0.0637593	0.0169509	0.105613	0.0957953	0.690267	0.309733	0.6902671	0.5920894
1404	-39.94586	-55.7418	15.79595	0.0586376	0.0124061	0.0410503	0.0486259	0.0457878	0.099775	0.03096	0.0194361	0.0742712	0.120285	0.136265	0.0276003	0.11724	0.00990295	0.0503948	0.17911	0.275084	0.00614234	0.0398748	0.0376439	0.120056	0.0397428	0.000444432	0.819084	1.10855	0.257125	1.742875	0.0130921	0.120687	0.517006	1.93421	8.28588	76.3817	3.135041	6.778317	0.4433276	0.0368619	0.00779895	0.0258059	0.0305682	0.028784	0.0627225	0.0194627	0.0122183	0.0466899	0.0756158	0.0856617	0.0173507	0.0737016	0.00622539	0.0316802	0.112596	0.172929	0.00386132	0.0250669	0.0236645	0.0754718	0.0249839	0.000279388	0.113302	0.886698	0.1133025	1.590736
1440	-31.08492	-54.01109	22.92617	0.0476335	0.0204978	0.111175	0.0249398	0.0371753	0.0282521	0.022218	0.0358765	0.00580586	0.0209912	0.00598977	0.101606	0.0524229	0.00878603	0.122091	0.00101304	0.0598269	0.0534247	0.0049291	0.025064	0.019633	0.0326107	0.00122271	0.253963	1.44762	1.57021	0.4297899	0.187726	0.442278	0.775289	1.28984	2.26102	5.32693	1.209531	0.2737149	0.1052606	0.0564924	0.02431	0.131851	0.0295782	0.0440891	0.0335064	0.0263501	0.0425488	0.00688563	0.0248951	0.00710375	0.120503	0.0621725	0.0104201	0.144798	0.00120145	0.0709534	0.0633606	0.00584581	0.0297254	0.0232843	0.0386756	0.00145011	0.646031	0.353969	0.6460311	0.8431848
1476	-36.84142	-54.10319	17.26177	0.0751949	0.464704	0.0854611	0.208338	0.288145	0.0348194	0.134215	0.0969011	0.0360736	0.107026	0.0488568	0.0677697	0.27956	0.00216815	0.315992	0.0547123	0.326786	0.127301	0.204622	0.1196	0.110157	0.0483188	0.0389771	1.01604	0.990377	0.5606946	1.439305	0.914799	0.957499	0.986542	1.01364	1.04439	1.09314	0.06438985	2.567004	0.615547	0.0229554	0.141864	0.0260894	0.063601	0.0879645	0.0106296	0.040973	0.0295818	0.0110125	0.0326726	0.0149149	0.0206886	0.0853437	0.000661889	0.0964655	0.0167025	0.0997606	0.0388621	0.0624667	0.0365114	0.0336286	0.0147507	0.0118989	0.905345	0.0946548	0.9053452	3.275698
1512	-41.62046	-61.79238	20.17192	0.00328327	0.0385096	0.0143817	0.010329	0.0407964	0.031422	0.0439147	0.0621129	0.0226675	0.0408805	0.00581264	0.0304682	0.0249886	0.000781206	0.0464981	0.128323	0.0419983	0.0197892	0.00352892	0.087722	0.00239203	0.0117655	0.00477934	0.276678	1.43399	0.611576	1.388424	0.0610708	0.255769	0.653521	1.53017	3.90978	16.3744	2.021499	2.27024	0.1157655	0.00457825	0.0536985	0.0200541	0.014403	0.0568872	0.0438154	0.0612355	0.0866113	0.031608	0.0570045	0.00810525	0.0424854	0.0348445	0.00108933	0.0648379	0.178936	0.0585632	0.0275945	0.00492079	0.122321	0.0033355	0.016406	0.0066644	0.178624	0.821376	0.1786242	0.7171447
1548	-37.77764	-57.20385	19.42621	0.0121875	0.00631757	0.00996166	0.00442701	0.00713695	0.00810947	0.0146407	0.00412235	0.00075707	0.030924	0.000345177	0.00744363	0.01622	0.00278464	0.0031902	0.0132194	0.0110593	0.00909173	0.040917	0.00919751	0.0103308	0.000157142	7.24897e-05	0.308769	1.41474	0.3932927	1.606707	0.0856841	0.301698	0.688076	1.45333	3.31457	11.6708	1.776643	4.085272	0.1309508	0.0547473	0.0283791	0.0447487	0.0198865	0.0320599	0.0364285	0.0657674	0.018518	0.00340083	0.138913	0.00155057	0.0334375	0.0728616	0.0125089	0.0143307	0.059383	0.0496792	0.0408409	0.183803	0.0413161	0.0464071	0.000705896	0.000325631	0.356713	0.643287	0.3567133	0.2226132
1584	-36.8568	-58.10186	21.24506	0.0326899	0.126552	0.0139265	0.00250065	0.10442	0.0993878	0.0377009	0.115355	0.0401489	0.0893352	0.0257164	0.293652	0.0137822	0.0889461	0.00147944	0.0056877	0.0213135	0.031462	0.0865113	0.00544958	0.0409297	0.0169209	0.00732506	0.617453	1.22953	1.227954	0.7720458	0.200547	0.456761	0.783122	1.27694	2.18933	4.98636	1.161759	0.6287253	0.3013119	0.025123	0.0972588	0.0107029	0.00192181	0.0802493	0.0763821	0.0289741	0.088653	0.0308555	0.0686564	0.0197637	0.225679	0.010592	0.0683574	0.00113699	0.00437114	0.01638	0.0241793	0.0664861	0.00418815	0.0314555	0.0130041	0.00562949	0.863957	0.136043	0.8639573	1.301193
1620	-30.64644	-52.17429	21.52785	0.105865	0.0303292	0.0401892	0.0129418	0.174369	0.00428047	0.00362073	0.088426	0.0341912	0.022563	0.0273733	0.00499702	0.0867039	0.0251932	0.101571	0.0123227	0.124779	0.103026	0.10493	0.00937868	0.0119065	0.0562176	0.0754309	0.653492	1.20791	0.961573	1.038427	0.60711	0.783969	0.926879	1.07889	1.27556	1.64715	0.3608438	1.079925	0.3246074	0.0839795	0.0240592	0.0318809	0.0102664	0.138322	0.00339556	0.00287221	0.0701456	0.0271228	0.0178986	0.0217144	0.00396398	0.0687796	0.019985	0.0805734	0.00977525	0.0989831	0.0817272	0.083238	0.00743982	0.00944508	0.0445957	0.059837	0.875493	0.124507	0.8754932	1.260606
1656	-28.56558	-48.85647	20.2909	0.0500967	0.00388647	0.0487246	0.0377263	0.0335561	0.0070865	0.0281993	0.0282097	0.019342	0.0555639	0.103911	0.157391	0.121958	0.0388807	0.0707938	0.0513516	0.0779817	0.0136836	0.182548	0.0362458	0.0686716	0.0827338	0.208586	0.515181	1.29089	0.5707663	1.429234	0.488478	0.705097	0.896719	1.11518	1.41824	2.04718	0.5180505	2.504061	0.2394538	0.0328046	0.00254495	0.0319061	0.0247041	0.0219733	0.00464041	0.0184656	0.0184724	0.0126656	0.0363846	0.0680432	0.103063	0.0798609	0.02546	0.0463575	0.0336263	0.0510643	0.00896032	0.119537	0.0237346	0.0449679	0.0541761	0.136587	0.581678	0.418322	0.5816781	1.527127
1692	-41.95012	-54.36765	12.41753	0.0356363	0.00385071	0.00435882	0.0440788	0.122141	0.0293599	0.00386531	0.00091494	0.00484685	0.067242	0.005068	0.024756	0.0653693	0.0278456	0.025781	0.0046439	0.00390309	0.0156224	0.0133004	0.00684728	0.0429101	0.0484439	0.141841	2.41697	0.149819	0.1260664	1.873934	0.0287993	0.177271	0.582893	1.71558	5.64109	34.723	2.565017	14.86466	9.679545	0.0479869	0.00518526	0.00586947	0.0593553	0.164471	0.0395352	0.00520492	0.00123203	0.00652663	0.0905463	0.00682444	0.0333357	0.0880245	0.0374961	0.0347159	0.00625335	0.0052558	0.0210367	0.0179099	0.00922036	0.0577816	0.0652333	0.190999	0.177398	0.822602	0.1773977	0.7426259
1728	-39.80392	-53.83876	14.03485	0.109035	0.00488541	0.000202079	0.108196	0.154952	0.134235	0.0729713	0.0715851	0.00714223	0.106976	0.0549	0.0232852	0.253486	0.0694894	0.0690138	0.0515823	0.0289821	0.152149	0.139612	0.049928	0.0323033	0.0824154	0.0355071	1.57707	0.653755	0.06126704	1.938733	0.291926	0.548545	0.829161	1.20604	1.823	3.42552	0.8902816	31.64398	1.447398	0.0601461	0.0026949	0.000111471	0.0596836	0.085475	0.0740472	0.0402526	0.039488	0.00393981	0.0590102	0.0302841	0.0128447	0.139829	0.0383319	0.0380696	0.0284539	0.0159872	0.0839287	0.0770129	0.0275414	0.0178192	0.0454622	0.0195865	0.441062	0.558938	0.4410623	1.812834
1764	-51.58731	-69.5908	18.00348	0.0783913	0.0213811	0.0866226	0.0390328	0.0179685	0.0126319	0.00779979	0.0179925	0.197473	0.091093	0.0350179	0.00472638	0.0513468	0.020711	0.0294774	0.0633273	0.0220638	0.0705687	0.056441	0.0428747	0.0732747	0.00739934	0.0302712	1.18514	0.888913	0.4530433	1.546957	0.0624629	0.258596	0.655766	1.52493	3.86704	16.0095	2.005202	3.414589	0.7999507	0.0727268	0.0198362	0.0803633	0.0362123	0.0166701	0.0117191	0.00723619	0.0166924	0.183204	0.0845107	0.0324875	0.00438486	0.0476366	0.0192145	0.0273474	0.0587514	0.0204695	0.0654695	0.0523626	0.0397766	0.0679799	0.00686467	0.0280838	0.0765564	0.923444	0.07655639	1.077887
1800	-46.09835	-62.17567	16.07732	0.0979858	0.0855615	0.042533	0.0400874	0.0375412	0.035443	0.0476792	0.0615997	0.420094	0.234526	0.0498446	0.275854	0.190275	0.0758777	0.0625258	0.0172555	0.00865479	0.0996761	0.0491901	0.0162111	0.083028	0.199511	0.0157532	1.60057	0.639656	0.3002342	1.699766	0.253831	0.512383	0.811706	1.23197	1.95166	3.93963	0.9913901	5.661466	1.501343	0.043613	0.038083	0.0189313	0.0178427	0.0167094	0.0157755	0.0212218	0.0274178	0.186982	0.104386	0.0221856	0.122782	0.0846906	0.0337729	0.0278299	0.00768034	0.00385221	0.0443654	0.0218943	0.00721549	0.0369554	0.0888016	0.00701169	0.570769	0.429231	0.5707685	2.246708
1836	-43.83389	-60.63837	16.80447	0.0430484	0.0637771	0.00728019	0.0509287	0.0635997	0.00949658	0.0560923	0.0174846	0.00853986	0.176036	0.0177767	0.0928768	0.143122	0.0150506	0.0564017	0.0331797	0.094315	0.00791964	0.168192	0.0188644	0.0381292	0.126883	0.149773	0.535333	1.2788	0.08665516	1.913345	0.332655	0.584623	0.845803	1.18231	1.71051	3.00611	0.7958442	22.07999	0.2511727	0.0295101	0.0437199	0.00499065	0.0349122	0.0435983	0.00651001	0.0384518	0.0119859	0.00585416	0.120674	0.0121861	0.063668	0.0981114	0.0103173	0.038664	0.022745	0.0646539	0.005429	0.115298	0.0129317	0.0261379	0.0869796	0.102671	0.534107	0.465893	0.5341074	1.458767
1872	-38.28009	-56.19933	17.91924	0.0470668	0.0355524	0.00787141	0.0307989	0.0121901	0.013707	0.0151555	0.0116065	0.00637938	0.0776237	0.0295796	0.0839516	0.00939245	0.023316	0.0551825	0.0543445	0.0108332	0.0187048	0.0491026	0.0229233	0.0308995	0.00640403	0.00969391	1.43425	0.739447	0.3451874	1.654813	0.108761	0.338911	0.713502	1.40154	2.95063	9.19448	1.604203	4.793954	1.163778	0.0710679	0.0536818	0.0118853	0.0465043	0.0184063	0.0206967	0.0228839	0.0175251	0.00963245	0.117207	0.0446632	0.126762	0.014182	0.0352057	0.0833221	0.0820567	0.0163574	0.028243	0.0741417	0.0346127	0.0466563	0.00966968	0.0146372	0.51409	0.48591	0.5140896	0.6622798
1908	-38.72937	-57.60822	18.87885	0.0237936	0.0515141	0.060161	0.0310927	0.0750801	0.0769562	0.0203186	0.0545107	0.00479304	0.0103307	0.00571357	0.0439928	0.19644	0.0103701	0.17712	0.0180874	0.0569386	0.111235	0.0317464	0.00222512	0.0100991	0.0464047	0.0246687	1.54219	0.674686	0.6177492	1.382251	0.236553	0.495067	0.803046	1.24526	2.01993	4.22738	1.042363	2.23756	1.371473	0.020806	0.0450458	0.0526071	0.0271887	0.0656528	0.0672934	0.0177674	0.0476662	0.00419121	0.00903354	0.00499616	0.038469	0.171775	0.00906803	0.15488	0.0158163	0.0497892	0.0972682	0.0277602	0.00194573	0.00883105	0.040578	0.0215712	0.784981	0.215019	0.7849808	1.143593
1944	-39.25805	-56.36383	17.10578	0.0963478	0.028855	0.0331574	0.0288005	0.097527	0.132874	0.00325739	0.0433723	0.0154577	0.0279993	0.0505758	0.0188359	0.12881	0.0145037	0.116721	0.0779072	0.00177227	0.0891146	0.0282057	0.0995236	0.0408598	0.0181773	0.0363234	1.7356	0.558642	0.352308	1.647692	0.140286	0.383704	0.741677	1.3483	2.60617	7.12829	1.420159	4.676851	1.864089	0.0783967	0.0234788	0.0269796	0.0234345	0.0793561	0.108118	0.00265048	0.0352913	0.0125777	0.0227826	0.0411527	0.0153265	0.104811	0.0118014	0.0949737	0.0633918	0.00144206	0.0725111	0.0229505	0.0809807	0.033247	0.0147906	0.0295558	0.200937	0.799063	0.2009372	1.228979
1980	-38.78485	-56.44347	17.65862	0.0787453	0.0244774	0.00838508	0.0445204	0.00213717	0.00355877	0.0248028	0.0486009	0.0301285	0.0341061	0.00610058	0.0492216	0.0862028	0.00984358	0.0268738	0.0321774	0.00810284	0.0631706	0.0994582	0.0530345	0.0253926	0.0126885	0.0123394	1.19201	0.884791	0.4098004	1.5902	0.0342168	0.192817	0.598382	1.67117	5.18627	29.2254	2.440384	3.880424	0.8083359	0.100432	0.0312184	0.0106943	0.0567812	0.00272575	0.00453884	0.0316334	0.0619855	0.0384259	0.0434989	0.00778067	0.0627772	0.109943	0.0125545	0.0342747	0.0410391	0.0103343	0.0805676	0.126849	0.06764	0.0323857	0.0161829	0.0157377	0.325616	0.674384	0.3256159	0.7840688
2016	-44.92835	-63.19794	18.26959	0.0561079	0.13672	0.0168889	0.0699881	0.0905616	0.0843252	0.00116865	0.026212	0.0276634	0.255918	0.108478	0.0798624	0.110404	0.000381604	0.0999467	0.075958	0.0719863	0.0113688	0.0139196	0.0788485	0.111458	0.0718472	0.00993863	0.20176	1.47894	0.4644478	1.535552	0.0266525	0.170698	0.576062	1.73592	5.8583	37.5199	2.621032	3.306189	0.08185319	0.0348507	0.0849217	0.0104903	0.0434722	0.0562512	0.0523775	0.000725891	0.0162812	0.0171828	0.15896	0.0673794	0.0496055	0.0685759	0.000237029	0.0620806	0.0471804	0.0447134	0.00706156	0.00864596	0.0489757	0.0692307	0.044627	0.00617325	0.94231	0.0576905	0.9423095	1.60995
2052	-38.7114	-54.22775	15.51635	0.0651092	0.0463887	0.00238437	0.00840391	0.181354	0.0712344	0.0125365	0.0573519	0.0109051	0.044275	0.0295421	0.0509837	0.12915	0.0413209	0.0213868	0.0166804	0.0482336	0.0525935	0.037688	0.0305513	0.0240798	0.000950761	0.0468479	0.36439	1.38137	0.02222584	1.977774	0.807963	0.901228	0.968075	1.03298	1.1096	1.23768	0.1541866	88.98536	0.1582736	0.0632158	0.0450397	0.00231503	0.00815952	0.17608	0.0691628	0.0121719	0.055684	0.0105879	0.0429875	0.028683	0.049501	0.125395	0.0401192	0.0207649	0.0161953	0.0468309	0.051064	0.036592	0.0296628	0.0233796	0.000923111	0.0454855	0.322286	0.677714	0.3222857	1.029952
2088	-31.92619	-54.23705	22.31086	0.0200164	0.00777042	0.025282	0.0469642	0.0305536	0.0122082	0.0221654	0.0203138	0.00152458	0.0736995	0.0184411	0.0838269	0.0216428	0.000384843	0.0220904	0.00641073	0.104982	0.00254264	0.0571141	0.0479414	0.000495518	0.00280986	0.00977279	1.11108	0.933353	1.450826	0.5491743	0.553085	0.749133	0.913828	1.0943	1.33488	1.80804	0.4282334	0.3785253	0.7142489	0.0313269	0.0121612	0.0395679	0.0735018	0.0478182	0.0191066	0.0346901	0.0317922	0.00238606	0.115344	0.0288615	0.131194	0.0338722	0.000602303	0.0345727	0.0100332	0.164304	0.00397938	0.089387	0.0750311	0.000775514	0.00439759	0.015295	0.686816	0.313184	0.6868157	0.6389537
2124	-39.71996	-56.21287	16.4929	0.0393571	0.369546	0.0615116	0.185243	0.117693	0.0693028	0.0603831	0.107813	9.48187e-05	0.255674	0.0703041	0.101173	0.155421	0.0205815	0.167872	0.0778751	0.240435	0.0608712	0.139749	0.00920166	0.156536	0.0206295	0.0625679	0.407369	1.35558	0.129218	1.870782	0.56463	0.756719	0.916706	1.09086	1.32149	1.77107	0.4132949	14.47772	0.1803078	0.0154351	0.144929	0.0241238	0.072649	0.0461572	0.0271793	0.0236812	0.0422825	3.71862e-05	0.100271	0.027572	0.0396782	0.0609532	0.0080717	0.0658364	0.0305412	0.0942944	0.0238726	0.0548071	0.00360873	0.0613906	0.00809054	0.024538	0.853368	0.146632	0.8533676	2.549835
2160	-44.28959	-61.6278	17.33821	0.0578558	0.207151	0.0191742	0.23435	0.402703	0.0850471	0.223963	0.0132584	0.0130479	0.0905234	0.000640007	0.0323308	0.0326232	0.049039	0.159588	0.0525012	0.167026	0.0350024	0.24781	0.0254397	0.166276	0.0270872	0.0355055	1.32554	0.804678	0.3215132	1.678487	0.896666	0.948196	0.983541	1.01673	1.05463	1.11524	0.07886612	5.220584	0.988374	0.0243302	0.0871134	0.00806335	0.0985514	0.16935	0.035765	0.0941835	0.00557558	0.00548708	0.038068	0.000269143	0.0135961	0.0137191	0.0206225	0.0671116	0.0220784	0.0702396	0.0147196	0.104212	0.0106982	0.0699245	0.011391	0.0149312	0.464954	0.535046	0.4649537	2.377941
2196	-45.11614	-59.8197	14.70356	0.0575614	0.103983	0.078202	0.0438462	0.109544	0.0655962	0.0429375	0.0449327	0.0410311	0.093857	0.00825906	0.0581461	0.0674647	0.0287548	0.0585522	0.0355579	0.01799	0.0111694	0.0271827	0.00957985	0.0912636	0.0113145	0.0150149	2.06041	0.363755	0.1633765	1.836623	0.0727452	0.278547	0.671149	1.48998	3.59005	13.7466	1.895014	11.24166	3.398569	0.0513143	0.0926981	0.0697149	0.0390876	0.0976552	0.0584771	0.0382776	0.0400562	0.036578	0.0836708	0.00736272	0.0518356	0.0601428	0.0256341	0.0521977	0.0316989	0.0160376	0.00995721	0.0242326	0.00854016	0.0813589	0.0100866	0.0133853	0.552094	0.447906	0.5520938	1.121741
2232	-41.78023	-58.95205	17.17182	0.0291386	0.303134	0.0015471	0.00214402	0.192308	0.0752492	0.102127	0.0811867	0.00163043	0.0601148	0.0152651	0.124612	0.233151	0.00433197	0.354984	0.0787674	0.00197875	0.0240525	0.173448	0.00828581	0.156954	0.0715541	0.237589	0.704471	1.17732	0.2370746	1.762925	0.389819	0.63163	0.866459	1.15412	1.5832	2.56529	0.6811827	7.436163	0.3590216	0.0124868	0.129902	0.000662982	0.000918781	0.0824101	0.0322466	0.0437647	0.034791	0.000698688	0.0257611	0.00654155	0.0534	0.0999125	0.00185638	0.152122	0.0337543	0.000847957	0.0103072	0.0743277	0.00355073	0.0672595	0.0306632	0.101814	0.916689	0.0833105	0.9166895	2.333553
2268	-35.69185	-52.22306	16.53121	0.0893443	0.0642025	0.03171	0.159487	0.121302	0.126757	0.0406034	0.0563662	0.00699188	0.280956	0.200263	0.210988	0.446726	0.0687956	0.104786	0.180376	0.0648094	0.300657	0.00720094	0.153862	0.219626	0.133974	0.0983854	1.05835	0.964992	0.3488603	1.65114	0.853407	0.925603	0.976169	1.02441	1.08038	1.17177	0.1146196	4.732953	0.6580441	0.0282006	0.0202649	0.0100089	0.0503404	0.0382876	0.0400096	0.012816	0.0177914	0.00220691	0.088681	0.0632111	0.0665962	0.141005	0.0217146	0.0330746	0.0569337	0.0204564	0.0948992	0.0022729	0.0485648	0.0693226	0.0422875	0.0310543	0.897785	0.102215	0.8977852	3.168168
2304	-33.35982	-55.02474	21.66492	0.0429509	0.0255259	0.0405143	0.0985886	0.00677994	0.0370434	0.0954472	0.0740475	0.00328878	0.223114	0.0544548	0.118612	0.111873	0.0245181	0.0181034	0.00127537	0.0220723	0.261415	0.0541746	0.0334332	0.160147	0.0683924	0.0113419	0.512606	1.29244	1.06767	0.9323304	0.734562	0.860324	0.954148	1.04806	1.16235	1.36135	0.2230525	0.8732388	0.237972	0.0270623	0.0160832	0.025527	0.0621182	0.00427187	0.0233401	0.0601388	0.0466554	0.00207218	0.140578	0.0343106	0.0747344	0.0704885	0.0154482	0.0114065	0.000803575	0.0139072	0.164711	0.034134	0.0210654	0.100905	0.0430923	0.00714621	0.763886	0.236114	0.7638857	1.587114
2340	-38.73442	-56.68365	17.94923	0.0548475	0.0175541	0.0100396	0.0219649	0.0390376	0.0225538	0.0498716	0.000296445	0.016476	0.0199342	0.048591	0.0528281	0.0141325	0.0216734	0.00690895	0.000729828	0.0306333	0.0571917	0.0254151	0.0503657	0.00245123	0.103601	0.019361	1.40168	0.758989	0.3742751	1.625725	0.0890975	0.307501	0.692178	1.44472	3.25202	11.2237	1.748398	4.343663	1.108066	0.0798992	0.025572	0.0146252	0.0319973	0.056868	0.0328553	0.0726506	0.000431847	0.0240015	0.0290392	0.070785	0.0769574	0.0205875	0.0315728	0.0100646	0.00106318	0.0446252	0.0833141	0.0370234	0.0733703	0.00357084	0.150921	0.0282042	0.634589	0.365411	0.634589	0.6864588
2376	-32.18155	-55.70215	23.5206	0.0504342	0.0181117	0.0215776	0.0473051	0.199138	0.0977577	0.0335667	0.0215386	0.00801193	0.0100146	0.0508157	0.045123	0.0390453	0.0910004	0.0626932	0.00901946	0.0366848	0.11134	0.013867	0.0240798	0.0202107	0.0709624	0.0335465	0.60324	1.23806	1.768475	0.231525	0.754607	0.871694	0.958064	1.04377	1.14719	1.32519	0.2035863	0.1309179	0.2923484	0.0451982	0.0162314	0.0193375	0.042394	0.178464	0.0876087	0.0300819	0.0193025	0.00718015	0.00897491	0.0455402	0.0404384	0.0349917	0.081553	0.0561846	0.00808308	0.0328762	0.0997805	0.0124274	0.0215799	0.0181125	0.0635952	0.0300638	0.298396	0.701604	0.2983958	1.115844
2412	-38.57376	-57.01862	18.44486	0.00501013	0.0184204	0.0064287	0.032589	0.0980458	0.00553982	0.0361301	0.0100468	0.00155025	0.0545938	0.000254654	0.0103004	0.0185126	0.0343096	0.0206386	0.0207427	0.00724541	0.0701037	0.0176822	0.0166809	0.0303537	0.0302564	0.00408172	1.00603	0.99638	0.3120855	1.687914	0.113698	0.346329	0.718338	1.3921	2.88743	8.79519	1.5721	5.4085	0.605813	0.00911734	0.033521	0.0116988	0.0593047	0.178422	0.0100812	0.0657488	0.0182829	0.00282111	0.0993487	0.000463414	0.0187444	0.0336888	0.0624359	0.0375576	0.0377472	0.013185	0.127573	0.0321777	0.0303556	0.0552371	0.05506	0.00742783	0.652931	0.347069	0.6529311	0.5495174
2448	-39.40833	-61.71347	22.30514	0.136864	0.0566976	0.0741773	0.0674413	0.0903073	0.005119	0.0358903	0.0139198	0.146803	0.11583	0.111723	0.125459	0.0404229	0.0102364	0.00903517	0.12016	0.0352362	0.066874	0.0179738	0.0150652	0.0231034	0.0175803	0.0297113	0.15375	1.50775	1.733144	0.2668557	0.0811638	0.293828	0.682425	1.46536	3.40335	12.3208	1.815833	0.153972	0.06118397	0.10022	0.0415175	0.0543173	0.0493848	0.0661287	0.00374845	0.0262811	0.010193	0.107498	0.0848178	0.0818106	0.091869	0.0296002	0.00749572	0.00661612	0.0879887	0.0258022	0.0489693	0.0131615	0.0110317	0.0169178	0.0128734	0.0217565	0.79615	0.20385	0.7961499	1.36563
